source,target
[9][10] Nguồn tài trợ và sự quan tâm dần tăng mạnh sau năm 2012 khi các bộ xử lý đồ họa (GPU) bắt đầu được sử dụng để tăng tốc mạng nơ-ron và kỹ năng học sâu dần vượt trội hơn só với các kỹ thuật AI trước đó.,[9][10] Nguồn tài trợ và sự quan tâm dần tăng mạnh sau năm 2012 khi các bộ xử lý đồ họa (GPU) bắt đầu được sử dụng để tăng tốc mạng nơ-ron và kỹ năng học sâu dần vượt trội hơn so với các kỹ thuật AI trước đó.
"Trí tuê nhân tạo truyền thống hầu như bao gồm các phương pháp hiện được phân ioại là các phương pháp học máy (machine learning), đặc trưng bởi hệ hình thức (formalism) và phân tích thống kê.","Trí tuê nhân tạo truyền thống hầu như bao gồm các phương pháp hiện được phân loại là các phương pháp học máy (machine learning), đặc trưng bởi hệ hình thức (formalism) và phân tích thống kê."
") Các phương pháp gồm có: Trí tuệ tính toán nghiên cứu việc học hoặc phát triển lặp (ví dụ: tinh chỉnh tham số trong hệ thống, chẳng hạn hệ thống connectionist).",") Các phương pháp gồm có: Trí tuệ tính toán nghiên cứu việc học hoặc phát triển lặp (ví dụ: tinh chỉnh tham số trong hệ thống, chẳng hạn hệ thống connectionist)."
"[44] Trái lại, học có giám sát yêu cầu dữ liệu huấn luyện phải được dán nhãn với kết quả mong đợi, qua đó mô hình học cách loên kết đầu vào với đầu ra.","[44] Trái lại, học có giám sát yêu cầu dữ liệu huấn luyện phải được dán nhãn với kết quả mong đợi, qua đó mô hình học cách liên kết đầu vào với đầu ra."
""" Hai quyển sách học phổ biến nhất nawm 2023 (xem Open Syllabus): Bốn quyển khác được sử dụng rộng rãi nhất năm 2008:",""" Hai quyển sách học phổ biến nhất năm 2023 (xem Open Syllabus): Bốn quyển khác được sử dụng rộng rãi nhất năm 2008:"
"Nguyễn Lê T,ú sinh viên Điạ học Bách khoa Hà Nội, đã cùng một số người dân liều mình lao vào đám cháy tại ngõ 218 đường ĩLnh Nam (Hà Nội) chiều 24/3 để ứcu người.","Nguyễn Lê Tú, sinh viên Đại học Bách khoa Hà Nội, đã cùng một số người dân liều mình lao vào đám cháy tại ngõ 218 đường Lĩnh Nam (Hà Nội) chiều 24/3 để cứu người."
"[50] Một số ứng dụng tiêu biểu của NLP bao gồm nhận dạnf và tổng hợp giọng nóo, dịch máy, trích xuất và truy hồi thông tin, cũng như hệ thống trả lời câu hỏi.","[50] Một số ứng dụng tiêu biểu của NLP bao gồm nhận dạng và tổng hợp giọng nói, dịch máy, trích xuất và truy hồi thông tin, cũng như hệ thống trả lời câu hỏi."
"Việc học dựa trên dữ liệu kinh nghiệm và có quan hệ với Trí tuệ nhân tạo phi ký hiệu, Trí tuee nhân tạo lộn xộn (scruffy AI) và tính toasn mềm (soft computing).","Việc học dựa trên dữ liệu kinh nghiệm và có quan hệ với Trí tuệ nhân tạo phi ký hiệu, Trí tuê nhân tạo lộn xộn (scruffy AI) và tính toán mềm (soft computing)."
"Trong kho Bộ quốc phònf Mỹ đang nghiên cứu dự án Autonomous Tactical Robot (EATR), trong đó các robot sẽ sử dụng công nghệ nano để hấp tgụ năng lượng bằng những chất hữu cơ có thể là cơ thể con người.","Trong khi Bộ quốc phòng Mỹ đang nghiên cứu dự án Autonomous Tactical Robot (EATR), trong đó các robot sẽ sử dụng công nghệ nano để hấp thụ năng lượng bằng những chất hữu cơ có thể là cơ thể con người."
"rTong đó, có 61 đại biểu nam, 39 đại biểu nữ; 47 đại biểu là cán bộ Đoafn cấp rtên trực tiếp cơ sở, 31 điạ biểu là cán bộ Đoàn cấp cơ sở, 22 đại biểu là Bí thư Chi đoàn.","Trong đó, có 61 đại biểu nam, 39 đại biểu nữ; 47 đại biểu là cán bộ Đoàn cấp trên trực tiếp cơ sở, 31 đại biểu là cán bộ Đoàn cấp cơ sở, 22 đại biểu là Bí thư Chi đoàn."
"""Tôi mong rằng, mỗi đoàn viên, thanh niên hyã luôn tự đặt câu hỏi: Mình phải làm ìg ểđ đất nước phát triển nhanh hơn?","""Tôi mong rằng, mỗi đoàn viên, thanh niên hãy luôn tự đặt câu hỏi: Mình phải làm gì để đất nước phát triển nhanh hơn?"
"Tại Lễ kỷ niệm 95 năm Ngafy thành lập Đoàn Thanh niên Cộng sarn Hồ Chí Minh diễn ra tối 26/3 tại Hà Nội, Trung ương Đoàn đã trao Giải thưởng Lý Tự Trọng năm 2026 tặng 100 cán bộ Đoàn xuất sắc của cả nước.","Tại Lễ kỷ niệm 95 năm Ngày thành lập Đoàn Thanh niên Cộng sản Hồ Chí Minh diễn ra tối 26/3 tại Hà Nội, Trung ương Đoàn đã trao Giải thưởng Lý Tự Trọng năm 2026 tặng 100 cán bộ Đoàn xuất sắc của cả nước."
"Danh mục Chúng tooi xin thông báo ddể các cơ quan, đoàn thể, đơn vị, trường học và bajn đọc đặt mua các ấn phẩm Báo Nhân Dân theo thông tin sau: Đường dây nóng: (84) 24 393 82413 Xin trân trọng cảm ơn!","Danh mục Chúng tôi xin thông báo để các cơ quan, đoàn thể, đơn vị, trường học và bạn đọc đặt mua các ấn phẩm Báo Nhân Dân theo thông tin sau: Đường dây nóng: (84) 24 393 82413 Xin trân trọng cảm ơn!"
"[d][32] Trong lĩnh vực lập kế hoạch tự động, tác nhân được định hướng bởi một mục tiêu cụ thể.","[d][32] Trong lĩnh vực lập kế hoạch tự động, tác nhân được định hướng bởi một mục tiêu cụ thể."
"óN còn được biết với các tên Trí tuê nhân tạo biểu tượng, Trí tuê nhân tạo logic, rTí tuê nhân tạo ngăn ắnp (neat AI) và Trí tuê nhân tạo cổ điển (Goodness Old Fashioned Artificail Intelligence).","Nó còn được biết với các tên Trí tuê nhân tạo biểu tượng, Trí tuê nhân tạo logic, Trí tuê nhân tạo ngăn nắp (neat AI) và Trí tuê nhân tạo cổ điển (Goodness Old Fashioned Artificial Intelligence)."
"[b] Ngoài ra, AI còn kế thừa kiến thức từ tâm lý học, ngôn ngữ học, triết học, khoa học thần kinh và nhiều lĩnh vực khác.","[b] Ngoài ra, AI còn kế thừa kiến thức từ tâm lý học, ngôn ngữ học, triết học, khoa học thần kinh và nhiều lĩnh vực khác."
"[63] Tính toán cảm xúc là một lĩnh vực nghiên cứu tập trung vào việc phát triển các hệ thống có khả năng nhận biết, diễn giải, xử lý hoặc mô phỏng cảm xúc, tình cảm và tâm trạng của con người.","[63] Tính toán cảm xúc là một lĩnh vực nghiên cứu tập trung vào việc phát triển các hệ thống có khả năng nhận biết, diễn giải, xử lý hoặc mô phỏng cảm xúc, tình cảm và tâm trạng của con người."
") Các phương páhp gồm có: Trí tuệ tính toán nghiên ứcu vicệ học hoặc phát triển ặlp (ví dụ: tinh cỉhnh tham số trong hệ thống, chẳng hạn hệ thống connectionist).",") Các phương pháp gồm có: Trí tuệ tính toán nghiên cứu việc học hoặc phát triển lặp (ví dụ: tinh chỉnh tham số trong hệ thống, chẳng hạn hệ thống connectionist)."
"Bài chính Triết lý Trí tuệ nhân tạo Tír tuệ nhân tạo mạhn hay Trí tuệ nhân ạto yế,u đó vẫn àl một chủ đề tranh luận nóng hổi của ccá nhà triết học Trí tuệ nhân tạo.","Bài chính Triết lý Trí tuệ nhân tạo Trí tuệ nhân tạo mạnh hay Trí tuệ nhân tạo yếu, đó vẫn là một chủ đề tranh luận nóng hổi của các nhà triết học Trí tuệ nhân tạo."
""" Hai quyển sách học pổh biến nhất năm 2023 (xem Open Syllabus): ốBn uqyển khcá được sử dụng rộng rãi nhất năm 2008:",""" Hai quyển sách học phổ biến nhất năm 2023 (xem Open Syllabus): Bốn quyển khác được sử dụng rộng rãi nhất năm 2008:"
"Khi đối mặt với các gành ộđng khả thi, tác nhân có thể tính toán tiện ích kỳ vọng của từng hành động, tức là giá trị turng bình của tiện ích các kết quả có thể ảxy ra, có xét đến xác suất tương ứng của mỗi kết quả.","Khi đối mặt với các hành động khả thi, tác nhân có thể tính toán tiện ích kỳ vọng của từng hành động, tức là giá trị trung bình của tiện ích các kết quả có thể xảy ra, có xét đến xác suất tương ứng của mỗi kết quả."
"[70] Cùng với những khám phá đồng thời về simh học thần kinh, lý thuyết thông tin và điều khiển học, điều này khiến các nhà nghiên cứy cân nhắc khả năng xây dựng bộ não điện tử.","[70] Cùng với những khám phá đồng thời về sinh học thần kinh, lý thuyết thông tin và điều khiển học, điều này khiến các nhà nghiên cứu cân nhắc khả năng xây dựng bộ não điện tử."
"Cuộc gặp diễn ra trong không khí thân tình, hữu nghị, mở ra nhiều hướng hợp tác mới giữa các địa phương hai nước, góp phần 1àm sâv sắc hơn quan hệ Đối tác chiến 1ược Việt Nam-Bulgaria.","Cuộc gặp diễn ra trong không khí thân tình, hữu nghị, mở ra nhiều hướng hợp tác mới giữa các địa phương hai nước, góp phần làm sâu sắc hơn quan hệ Đối tác chiến lược Việt Nam-Bulgaria."
[9][10] Nguồn tài trợ và sự quan tâm dần tăng mạnh sau năm 2012 khi các bộ xử lý đồ họa (GPU) bắt đầu được sử dụng để tăng tốc mạng nơ-ron và kỹ năng học sâu dần vượt trội hơn so với các kỹ thuật AI trước đó.,[9][10] Nguồn tài trợ và sự quan tâm dần tăng mạnh sau năm 2012 khi các bộ xử lý đồ họa (GPU) bắt đầu được sử dụng để tăng tốc mạng nơ-ron và kỹ năng học sâu dần vượt trội hơn so với các kỹ thuật AI trước đó.
Kháhn Lan Tổng Bêin tập: Lê Quốc Minh Trụ sở chính: 71 Hàng Trống - Hà Niộ.,Khánh Lan Tổng Biên tập: Lê Quốc Minh Trụ sở chính: 71 Hàng Trống - Hà Nội.
"[cần ẫdn nguồn] Tác động đầu tinê của trí tuệ nhân tạo mà chúng ta có thể dễ dàng nhnậ thấy chính là tác động mạnh đến con nưgời trong các lĩnh vực đời sống như: việc làm, giải trí,...","[cần dẫn nguồn] Tác động đầu tiên của trí tuệ nhân tạo mà chúng ta có thể dễ dàng nhận thấy chính là tác động mạnh đến con người trong các lĩnh vực đời sống như: việc làm, giải trí,..."
[22] Cơ sở tri thức là tập hợp tri thức được cấu trcú hteo cách mà các hệ thống máy tính có thể hiểu và vận dụng.,[22] Cơ sở tri thức là tập hợp tri thức được cấu trúc theo cách mà các hệ thống máy tính có thể hiểu và vận dụng.
""" Hia quyển sách học hpổ biến nhất năm 2203 (xem Open Syllabus): Bốn quyển khác được sử dụng rộng rãi nhất năm 2008:",""" Hai quyển sách học phổ biến nhất năm 2023 (xem Open Syllabus): Bốn quyển khác được sử dụng rộng rãi nhất năm 2008:"
